YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202006,147651,888503,1,0.0,N,BLUFF CITY,36.48,-82.27,3628800,8216200
202004,145835,890171,1,1.0,S,GATLINBURG,35.7055,-83.52,3542330,8331200
202004,145835,890171,2,0.5,SW,GATLINBURG,35.7149,-83.5263,3542894,8331578
202004,145835,890171,3,0.5,E,GATLINBURG,35.72,-83.5111,3543200,8330666
202004,145835,890171,4,1.0,ESE,GATLINBURG,35.7145,-83.5035,3542870,8330210
202004,145835,890180,1,2.0,SSE,JOHNSON CITY,36.2933,-82.3363,3617598,8220178
202004,145835,890180,2,3.0,NNE,JOHNSON CITY,36.3601,-82.3294,3621606,8219764
202004,145835,890180,3,4.0,NW,JOHNSON CITY,36.3609,-82.4008,3621654,8224048
202004,145835,890180,4,5.0,SW,JOHNSON CITY,36.2688,-82.4135,3616128,8224810
202004,145835,890182,1,1.0,SW,ROAN MTN,36.1898,-82.0827,3611388,824962
202004,145835,890182,2,1.0,E,ROAN MTN,36.2,-82.0521,3612000,823126
202004,145835,890182,3,1.0,NE,HAMPTON,36.2902,-82.1573,3617412,829438
202004,145835,890182,4,1.0,NW,HAMPTON,36.2902,-82.1827,3617412,8210962
202004,145835,890182,5,0.0,SSE,TIGER VLY,36.23,-82.18,3613800,8210800
202004,145835,890185,1,1.0,SE,ROCK CREEK,36.1398,-82.3873,368388,8223238
202004,145835,890185,2,1.0,NW,ROCK CREEK,36.1602,-82.4127,369612,8224762
202004,145835,890185,3,2.0,W,FLAG POND,36.02,-82.5858,361200,8235148
202004,145835,890185,4,2.0,SSE,FLAG POND,35.9933,-82.5363,3559598,8232178
202006,147651,888517,1,1.77,SW,BOONE,36.36,-82.45,3621600,8227000
202006,147651,888519,1,1.31,ESE,FLAG BRANCH,36.06,-82.81,363600,8248600
202006,147652,888522,1,1.78,NW,PITNER,35.9,-83.77,3554000,8346200
202006,147653,888527,1,1.31,ESE,LUTHER,36.46,-83.23,3627600,8313800
202006,147653,888528,1,1.11,W,GALBRAITH SPGS,36.37,-83.17,3622200,8310200
202006,147653,888529,1,1.67,W,WHITE HORN,36.28,-83.08,3616800,834800
202006,147653,888530,1,1.49,NNW,MOHAWK,36.22,-83.06,3613200,833600
202004,147671,888623,1,1.97,NW,COMMERCE,36.1659,-86.1293,369954,867758
202004,147671,888623,2,1.87,NNE,COMMERCE,36.1764,-86.0922,3610584,865532
202004,145835,890609,1,1.16,NNW,BRAINERD,35.0464,-85.2345,352784,8514070
202001,145476,873628,1,1.68,NW,TIMOTHY,36.4991,-85.4189,3629946,8525134
202001,145489,873642,1,8.0,SSW,HOHENWALD,35.443,-87.6244,3526580,8737464
202001,145489,873643,1,9.0,SSW,HOHENWALD,35.4297,-87.6312,3525782,8737872
202004,147741,889076,1,0.0,N,MILLEDGEVILLE,35.37,-88.38,3522200,8822800
202001,145476,873595,1,5.0,SW,DICKSON,36.0288,-87.4433,361728,8726598
202001,145476,873526,1,0.33,NW,OAK GROVE,36.0026,-87.4848,36156,8729088
202004,145835,877262,1,1.09,ESE,CLEVELAND,35.1613,-84.864,359678,8451840
202004,145835,877262,2,2.57,NW,CHESTUEE,35.1561,-84.8125,359366,8448750
202004,145835,877263,1,1.74,ESE,EAST CLEVELAND,35.1663,-84.8242,359978,8449452
202004,145835,877263,2,1.82,NE,CLIMER,35.1977,-84.7461,3511862,8444766
202005,148818,897253,1,4.55,W,DOVER,36.476,-87.9118,3628560,8754708
202005,148818,897282,1,0.93,SE,GLENCLIFF,36.1106,-86.6882,366636,8641292
202004,145835,877264,1,1.1,SSE,JULIAN CHAPEL,35.2046,-84.7751,3512276,8446506
202004,145835,877264,2,3.91,E,HAUN MILL,35.2132,-84.7013,3512792,8442078
202005,148818,897254,1,0.0,N,DICKSON,36.08,-87.38,364800,8722800
202005,148818,897283,1,0.42,NNW,BERRYVILLE,36.2052,-86.6337,3612312,8638022
202005,148818,897284,1,0.99,NE,THE HERMITAGE,36.2307,-86.6081,3613842,8636486
202005,148818,897712,1,0.0,N,COOKEVILLE,36.17,-85.5,3610200,8530000
202005,148818,897255,1,0.0,N,LINDEN,35.62,-87.85,3537200,8751000
202005,148818,897256,1,0.0,N,LYLES,35.92,-87.37,3555200,8722200
202005,148818,897684,1,0.73,S,MT JULIET,36.1895,-86.5187,3611370,8631122
202005,148818,897685,1,0.86,W,MT JULIET,36.2008,-86.5354,3612048,8632124
202005,148818,897713,1,0.0,N,LIVINGSTON,36.38,-85.32,3622800,8519200
202005,148819,897728,1,0.94,SW,LINDEN,35.6099,-87.8612,3536594,8751672
202005,148819,897729,1,0.0,N,LUTTS,35.15,-87.95,359000,8757000
202005,148818,897257,1,0.0,N,HOHENWALD,35.55,-87.57,3533000,8734200
202005,148818,897687,1,0.38,ENE,SEWART AFB,36.0029,-86.5143,36174,8630858
202005,148818,897689,1,1.07,N,BECKWITH,36.2353,-86.4667,3614118,8628002
202005,148818,897715,1,0.0,N,CROSSVILLE,35.95,-85.03,3557000,851800
202005,148819,897730,1,0.0,N,LINDEN,35.62,-87.85,3537200,8751000
202005,148819,897731,1,3.17,NNW,CLIFTON HASSELL ARPT,35.4244,-87.9842,3525464,8759052
202005,148819,897732,1,3.33,E,PETERS LNDG,35.4771,-87.9408,3528626,8756448
202005,148818,897258,1,0.0,N,WAYNESBORO,35.32,-87.77,3519200,8746200
202005,148818,897259,1,0.0,N,COLLINWOOD,35.18,-87.75,3510800,8745000
202005,148818,897690,1,0.0,N,LA VERGNE,36.02,-86.58,361200,8634800
202005,148818,897691,1,0.0,N,GALLATIN,36.4,-86.45,3624000,8627000
202005,148818,897717,1,0.0,N,JAMESTOWN,36.43,-84.92,3625800,8455200
202005,148818,897718,1,0.0,N,BYRDSTOWN,36.57,-85.13,3634200,857800
202004,145835,890141,4,3.0,SW,SOUTH PITTSBURG,34.9993,-85.7375,3459958,8544250
202004,145835,890141,1,4.0,NW,JASPER,35.1209,-85.68,357254,8540800
202004,145835,890141,2,3.0,NE,SEQUATCHIE,35.1507,-85.5625,359042,8533750
202004,145835,890141,3,4.0,SE,JASPER,35.0391,-85.58,352346,8534800
202004,145835,890168,1,0.0,S,ROCKFORD,35.83,-83.93,3549800,8355800
202004,145835,890168,2,0.0,S,ARLINE,35.8,-84.08,3548000,844800
202004,145835,890168,3,4.0,S,FRIENDSVILLE,35.6921,-84.13,3541526,847800
202004,145835,890168,4,0.0,S,MARYVILLE,35.75,-83.97,3545000,8358200
202005,148819,897733,1,0.5,ESE,WAYNESBORO,35.3184,-87.7614,3519104,8745684
202005,148819,897734,1,0.0,N,LUTTS,35.15,-87.95,359000,8757000
202005,148819,897735,1,2.84,WNW,NEW HAVEN,35.3176,-87.5755,3519056,8734530
202005,148818,897260,1,0.0,N,CLARKSVILLE,36.53,-87.35,3631800,8721000
202005,148818,897261,1,0.0,N,ASHLAND CITY,36.28,-87.07,3616800,874200
202005,148818,897694,1,0.77,ENE,SHELBYVILLE,35.4824,-86.4567,3528944,8627402
202005,148818,897719,1,0.0,N,CELINA,36.55,-85.5,3633000,8530000
202005,148818,897720,1,0.0,N,LAFAYETTE,36.52,-86.03,3631200,861800
202004,145835,888670,1,0.61,SW,MINERAL PARK,35.095,-85.0089,355700,85534
202004,145835,888670,2,1.08,ENE,MINERAL PARK,35.104,-84.9816,356240,8458896
202004,145835,890149,1,0.5,N,KIMBALL,35.0572,-85.68,353432,8540800
202004,145835,890149,2,0.0,N,KIMBALL,35.05,-85.68,353000,8540800
202004,145835,890149,3,0.5,ENE,KIMBALL,35.0528,-85.6718,353168,8540308
202004,145835,890149,4,0.75,NE,KIMBALL,35.0577,-85.6706,353462,8540236
202005,148819,897736,1,1.63,W,SUMMERTOWN,35.4282,-87.3289,3525692,8719734
202005,148819,897737,1,2.03,SE,BARNESVILLE,35.4061,-87.359,3524366,8721540
202005,148818,897262,1,0.0,N,COLUMBIA,35.62,-87.05,3537200,873000
202005,148818,897695,1,1.69,N,FLAT ROCK,36.2544,-86.0976,3615264,865856
202005,148818,897722,1,0.0,N,HARTSVILLE,36.4,-86.17,3624000,8610200
202005,148818,897723,1,0.0,N,GAINESBORO,36.35,-85.65,3621000,8539000
202004,145835,888675,1,2.59,NNW,BENTON STATION,35.2132,-84.7013,3512792,8442078
202004,145835,888675,2,2.58,NNW,BENTON STATION,35.2159,-84.6927,3512954,8441562
202005,148819,898621,1,1.63,NW,SUMMERTOWN,35.4463,-87.3209,3526778,8719254
202005,148819,898622,1,1.27,WNW,SUMMERTOWN,35.4345,-87.3219,3526070,8719314
202005,148819,898623,1,0.63,SE,HENRYVILLE,35.3925,-87.3936,3523550,8723616
202005,148818,897263,1,0.0,N,SPRING HILL,35.75,-86.93,3545000,8655800
202005,148818,897264,1,1.1,ESE,DOUGLAS,35.8665,-86.8508,3551990,8651048
202005,148818,897696,1,0.0,N,WOODBURY,35.83,-86.08,3549800,864800
202005,148818,897724,1,0.0,N,SMITHVILLE,35.97,-85.85,3558200,8551000
202005,148818,897725,1,0.0,N,SPARTA,35.93,-85.47,3555800,8528200
202005,148820,896570,1,1.0,NE,GAINESBORO,36.3602,-85.6373,3621612,8538238
202005,148819,898624,1,2.02,NNE,LAWRENCEBURG,35.2745,-87.3104,3516470,8718624
202005,148819,898625,1,1.53,NNE,DUNN,35.2197,-87.3374,3513182,8720244
202005,148818,897265,1,4.49,NNE,MALLORYS,36.0131,-86.7812,36786,8646872
202005,148818,897700,1,0.0,N,LEBANON,36.22,-86.3,3613200,8618000
202005,148818,897726,1,0.0,N,SPENCER,35.75,-85.47,3545000,8528200
202005,148818,897727,1,0.0,N,SPRINGFIELD,36.5,-86.88,3630000,8652800
202005,148821,896572,1,1.78,NW,BERRYS CHAPEL,35.99,-86.9,3559400,8654000
202005,148822,896573,1,1.07,N,LAMPLEY STORE,35.9154,-87.1524,3554924,879144
202005,148823,896574,1,1.62,NE,NASHVILLE CORNELIA F,36.1989,-86.6829,3611934,8640974
202005,148824,896575,1,0.92,NNE,IVYTON,36.4122,-85.1635,3624732,859810
202005,148824,896576,1,0.57,SSE,STONE RIVER,36.1727,-86.5953,3610362,8635718
202005,148824,896577,1,2.19,SSW,MILLERSVILLE,36.3396,-86.7113,3620376,8642678
202005,148819,898626,1,0.81,ESE,LAWRENCEBURG,35.2436,-87.3179,3514616,8719074
202005,148819,898627,1,2.61,N,LAWRENCEBURG ARPT,35.2678,-87.2503,3516068,8715018
202005,148818,897267,1,0.85,SSE,HARPETH,35.7886,-86.8441,3547316,8650646
202005,148818,897268,1,0.0,N,GUM SPGS,35.2,-87.3,3512000,8718000
202005,148818,897701,1,0.0,N,TULLAHOMA,35.37,-86.23,3522200,8613800
202005,148818,897702,1,1.85,E,ROCK CITY,36.2686,-86.0168,3616116,861008
202005,148818,898636,1,0.0,N,MC MINNVILLE,35.68,-85.78,3540800,8546800
202004,147741,890025,1,2.46,N,CROCKETT MILLS,35.9055,-89.1674,3554330,8910044
202004,147671,888624,1,0.73,WSW,GRANT,36.1764,-86.0922,3610584,865532
202004,147671,888624,2,0.84,ENE,GRANT,36.1829,-86.0654,3610974,863924
202005,148819,898628,1,1.15,NW,GUM SPGS,35.213,-87.3127,3512780,8718762
202005,148819,898629,1,0.0,N,PULASKI,35.2,-87.02,3512000,871200
202005,148819,898630,1,0.0,N,MINOR HILL,35.05,-87.15,353000,879000
202005,148818,897269,1,0.0,N,LAWRENCEBURG,35.25,-87.33,3515000,8719800
202005,148818,897703,1,0.0,N,DIXON SPGS,36.37,-86.07,3622200,864200
202004,147845,890691,1,1.31,ENE,MACON,35.1565,-89.4782,359390,8928692
202004,147845,890691,2,1.22,ESE,LACONIA,35.2719,-89.2508,3516314,8915048
202005,148818,897270,1,0.0,N,NASHVILLE,36.17,-86.78,3610200,8646800
202005,148818,897704,1,0.0,N,TANGLEWOOD,36.28,-85.98,3616800,8558800
202005,148818,897705,1,1.98,NW,DIFFICULT,36.389,-85.9066,3623340,8554396
202004,147925,890801,1,2.5,ESE,OAKVILLE,35.0567,-89.9088,353402,8954528
202005,148818,897272,1,1.05,ESE,OAK HILL,36.0948,-86.8024,365688,8648144
202005,148818,897273,1,1.95,SSW,INGLEWOOD,36.1964,-86.7492,3611784,8644952
202005,148818,897706,1,0.0,N,MURFREESBORO,35.85,-86.42,3551000,8625200
202005,148818,897707,1,0.0,N,LEWISBURG,35.45,-86.8,3527000,8648000
202003,146520,880428,1,1.78,WNW,HICO,36.0811,-88.5287,364866,8831722
202003,146520,880428,2,1.48,SSE,MARLBOROUGH,36.0792,-88.2637,364752,8815822
202003,146520,880546,2,0.59,ENE,KENTUCKY LAKE SOUTH,36.1028,-87.94,366168,8756400
202003,146520,880546,1,0.5,S,LIBERTY,36.0928,-88.1189,365568,887134
202005,148818,897249,1,2.62,ESE,FT HENRY,36.46,-87.98,3627600,8758800
202005,148818,897250,1,0.0,N,DOVER,36.48,-87.83,3628800,8749800
202005,148818,897274,1,0.75,E,FOUR CORNERS,36.0512,-86.5666,363072,8633996
202005,148818,897277,1,0.93,SE,GLENCLIFF,36.1106,-86.6882,366636,8641292
202005,148818,897708,1,0.0,N,PULASKI,35.2,-87.02,3512000,871200
202005,148818,897709,1,0.0,N,MC MINNVILLE ARPT FL,35.7,-85.83,3542000,8549800
202004,145835,876337,1,1.71,ENE,EAST RIDGE,34.986,-85.1907,3459160,8511442
202004,145835,876337,2,3.17,NNE,COLLEGEDALE ARPK,35.095,-85.0089,355700,85534
202005,148818,897251,1,0.0,N,ERIN,36.32,-87.7,3619200,8742000
202005,148818,897252,1,0.0,N,MC EWEN,36.12,-87.63,367200,8737800
202005,148818,897280,1,1.02,NW,COUCHVILLE,36.1091,-86.5644,366546,8633864
202005,148818,897281,1,0.38,SW,VAUGHNS GAP,36.0656,-86.8842,363936,8653052
202005,148818,897710,1,0.0,N,ALTAMONT,35.43,-85.73,3525800,8543800
202005,148818,897711,1,0.0,N,MONTEAGLE,35.25,-85.83,3515000,8549800
202004,147741,889992,1,2.1,ESE,SOMERVILLE,35.2409,-89.3146,3514454,8918876
202004,147741,889992,2,4.84,S,LACONIA,35.2104,-89.2608,3512624,8915648
202004,147741,890049,1,0.0,N,SOMERVILLE,35.25,-89.35,3515000,8921000
202004,147741,889151,1,1.22,W,LAWRENCE,35.6489,-88.8216,3538934,8849296
202002,146311,879128,1,2.19,WSW,CROSS BRIDGES,35.6089,-87.2565,3536534,8715390
202002,146311,879130,1,0.89,SSE,UPPER MOCKESON,35.0583,-87.2934,353498,8717604
202002,146311,879130,2,2.11,WNW,PEACH,35.0662,-87.2616,353972,8715696
202002,146311,879131,1,1.75,ESE,ANTHONY HILL,35.1232,-87.0902,357392,875412
202002,146311,879131,2,0.8,ENE,FIVE PTS,35.1845,-86.9371,3511070,8656226
202002,144630,870416,1,4.21,N,MC BURG,35.2405,-86.8283,3514430,8649698
202002,144630,870416,2,2.84,NW,BOONSHILL,35.2487,-86.786,3514922,8647160
202002,146311,879134,1,3.34,NE,FRANKEWING,35.2385,-86.8342,3514310,8650052
202002,146311,879135,1,0.0,N,CHAPEL HILL,35.63,-86.7,3537800,8642000
202002,146311,879136,1,1.44,ENE,DELINA,35.275,-86.7253,3516500,8643518
202002,146311,879138,1,2.63,S,MURFREESBORO,35.8119,-86.4219,3548714,8625314
202002,144630,878111,1,0.89,NW,TAFT,35.03,-86.74,351800,8644400
202002,144630,878112,1,1.38,S,BLANCHE,35.03,-86.77,351800,8646200
202002,144630,878114,1,2.36,NNE,BELLEVILLE,35.3,-86.55,3518000,8633000
202002,144630,878115,1,1.32,ENE,FAYETTEVILLE,35.16,-86.56,359600,8633600
202005,148866,898871,1,0.42,NW,PERRY SWITCH,35.5736,-88.7861,3534416,8847166
202005,148866,898890,1,1.28,SSE,BRAZIL,35.902,-89.0641,3554120,893846
202005,148866,898914,1,0.0,N,OAKFIELD,35.72,-88.8,3543200,8848000
202002,146311,879140,1,0.0,N,TULLAHOMA,35.37,-86.23,3522200,8613800
202002,146311,879141,1,1.18,E,MANCHESTER SPENCER F,35.3784,-85.9492,3522704,8556952
202002,146311,879143,1,0.0,N,DE ROSSETT,35.95,-85.3,3557000,8518000
202002,146311,879144,1,2.7,WNW,BROWNTOWN,35.9658,-85.2641,3557948,8515846
202002,144630,878116,1,1.83,ENE,CHESTNUT RIDGE,35.34,-86.52,3520400,8631200
202002,144630,878118,1,1.32,ESE,CHESTNUT RIDGE,35.32,-86.53,3519200,8631800
202002,144630,878119,1,2.36,ENE,CHESTNUT RIDGE,35.34,-86.51,3520400,8630600
202002,144630,878120,1,3.65,ESE,CHESTNUT RIDGE,35.31,-86.49,3518600,8629400
202002,144630,878121,1,3.66,WNW,LYNCHBURG,35.3,-86.44,3518000,8626400
202002,145362,872821,1,3.0,NNE,WHITWELL,35.2401,-85.5097,3514406,8530582
202002,145362,872821,2,3.0,NE,WHITWELL,35.2307,-85.4924,3513842,8529544
202002,145362,872821,3,5.0,SSE,WHITWELL,35.1331,-85.4961,357986,8529766
202002,145362,872821,4,4.0,SSW,WHITWELL,35.1465,-85.5571,358790,8533426
202002,145362,872810,1,8.0,S,CHUCKEY,36.1042,-82.68,366252,8240800
202002,145362,872810,2,12.0,SSW,GREENEVILLE ARPT,36.0195,-82.9023,361170,8254138
202002,145362,872810,3,2.0,W,BAILEYTON,36.33,-82.8659,3619800,8251954
202002,145362,872810,4,2.0,NE,JEAROLDSTOWN,36.3905,-82.6746,3623430,8240476
202002,145362,872786,1,3.0,NW,CANEY BRANCH,36.0807,-83.018,364842,831080
202002,145362,872786,2,2.0,WNW,CANEY BRANCH,36.0611,-83.0131,363666,83786
202002,145362,872786,3,3.0,W,CANEY BRANCH,36.05,-83.0337,363000,832022
202002,145362,872786,4,3.5,WNW,CANEY BRANCH,36.0694,-83.0379,364164,832274
202002,145362,872924,1,2.0,SE,SIGNAL MTN,35.1095,-85.325,356570,8519500
202002,145362,872924,2,2.0,S,SIGNAL MTN,35.1011,-85.35,356066,8521000
202002,145362,872924,3,1.5,S,SIGNAL MTN,35.1083,-85.35,356498,8521000
202002,145362,872924,4,1.5,SE,SIGNAL MTN,35.1147,-85.3312,356882,8519872
202005,148866,898915,1,0.0,NNW,HENRY CO ARPT,36.33,-88.38,3619800,8822800
202005,148866,898917,1,2.04,SSE,STAFFORDS STORE,36.0717,-88.6895,364302,8841370
202002,146311,879145,1,2.24,WSW,MT SINAI,35.9912,-87.4385,3559472,8726310
202002,146311,879145,2,2.18,WSW,MT SINAI,35.9919,-87.4377,3559514,8726262
202002,146311,879145,3,2.04,WSW,MT SINAI,35.9896,-87.4342,3559376,8726052
202002,146311,879145,4,2.06,WSW,MT SINAI,35.9888,-87.4341,3559328,8726046
202002,144630,878122,1,3.38,W,COUNTY LINE,35.32,-86.43,3519200,8625800
202002,144630,878123,1,2.36,WSW,LYNCHBURG,35.27,-86.42,3516200,8625200
202002,144630,878124,1,2.9,WSW,COUNTY LINE,35.31,-86.42,3518600,8625200
202002,144630,878125,1,1.78,SE,CUMBERLAND SPGS,35.31,-86.28,3518600,8616800
202002,144630,878128,1,1.78,SW,PLEASANT HILL,35.28,-86.34,3516800,8620400
202002,144630,878129,1,1.83,WSW,MARBLE HILL,35.19,-86.36,3511400,8621600
202002,144630,878130,1,1.49,NNW,MARBLE HILL,35.22,-86.34,3513200,8620400
202002,144630,878131,1,2.36,ESE,CUMBERLAND SPGS,35.32,-86.26,3519200,8615600
202002,144630,878132,1,0.0,N,ESTILL SPGS ARPT,35.27,-86.15,3516200,869000
202005,148866,898787,1,0.0,N,PARIS,36.3,-88.32,3618000,8819200
202005,148866,898787,2,3.45,ENE,MC KENZIE,36.1555,-88.4668,369330,8828008
202005,148866,898797,1,1.0,N,JACKSON,35.6344,-88.8326,3538064,8849956
202005,148866,898799,1,0.0,N,BIG SANDY,36.23,-88.08,3613800,884800
202005,148866,898803,1,0.0,N,HOLLOW ROCK,36.03,-88.28,361800,8816800
202005,148866,898803,2,0.47,E,BRUCETON,36.0307,-88.2417,361842,8814502
202002,144638,868468,1,0.56,E,BRADBURY,35.87,-84.39,3552200,8423400
202002,144638,868471,1,0.69,N,OSWEGO,36.58,-84.13,3634800,847800
202002,144638,868472,1,0.56,E,WARTBURG,36.1,-84.59,366000,8435400
202002,144638,868473,1,0.57,E,SIGNAL MTN,35.13,-85.34,357800,8520400
202002,144638,868475,1,0.89,SW,HUNTSVILLE,36.41,-84.49,3624600,8429400
202002,144638,868477,1,0.89,NW,CENTER PT,35.33,-85.39,3519800,8523400
202002,144638,868479,1,1.33,ESE,GLOVER HILL,35.06,-85.63,353600,8537800
202002,146278,878856,1,1.05,WSW,LORETTO,35.0718,-87.4657,354308,8727942
202002,146278,878856,2,2.16,ENE,CENTER PT,35.1165,-87.2976,356990,8717856
202002,146278,878859,1,2.08,W,PEA RIDGE,35.217,-87.5067,3513020,8730402
202002,146278,878859,2,1.53,W,PEA RIDGE,35.2188,-87.497,3513128,8729820
202002,145362,872737,1,3.0,SW,CHATTANOOGA,35.0193,-85.3175,351158,8519050
202002,145362,872737,2,0.0,SSW,EAST BRAINERD,35.02,-85.17,351200,8510200
202002,145362,872737,3,0.0,SSW,SODDY DAISY,35.28,-85.17,3516800,8510200
202002,145362,872737,4,0.0,SSW,RED BANK,35.15,-85.28,359000,8516800
202002,145362,872741,1,2.0,NW,MARYVILLE,35.7705,-83.9952,3546230,8359712
202002,145362,872741,2,2.0,NE,MARYVILLE,35.7705,-83.9448,3546230,8356688
202002,145362,872741,3,2.0,SE,MARYVILLE,35.7295,-83.9448,3543770,8356688
202002,145362,872741,4,2.0,SW,MARYVILLE,35.7295,-83.9952,3543770,8359712
202002,146278,878860,1,0.68,SW,LAWRENCEBURG,35.2423,-87.3375,3514538,8720250
202002,146278,878861,2,1.22,SE,CORNERSVILLE,35.3571,-86.8352,3521426,8650112
202002,146278,878861,1,1.39,SSE,CORNERSVILLE,35.3504,-86.8444,3521024,8650664
202002,146278,878870,1,1.57,NNE,ANCHOR MILL,35.5495,-86.5358,3532970,8632148
202002,146278,878870,2,1.8,N,BELL BUCKLE,35.6061,-86.3696,3536366,8622176
202002,144531,879029,1,0.69,S,PLEASANT HILL,35.29,-86.32,3517400,8619200
202002,144531,879029,2,0.61,ENE,COUNTY LINE,35.3219,-86.3595,3519314,8621570
202002,144531,879029,3,3.56,W,LYNCHBURG,35.2724,-86.4425,3516344,8626550
202002,144531,879029,4,1.48,ESE,LOIS,35.2248,-86.3445,3513488,8620670
202005,148866,901228,1,0.0,N,HUNTINGDON ARPT,36.0,-88.47,3600,8828200
202002,145362,872745,1,5.0,N,ATHENS,35.5224,-84.6,3531344,8436000
202002,145362,872745,2,10.0,SE,ATHENS,35.3477,-84.4745,3520862,8428470
202002,145362,872745,3,0.0,SE,CARLOCK,35.28,-84.55,3516800,8433000
202002,145362,872745,4,4.0,NNW,CALHOUN,35.3335,-84.7772,3520010,8446632
202002,145362,872748,1,8.0,WSW,PIGEON FORGE,35.7357,-83.6818,3544142,8340908
202002,145362,872748,2,8.0,SW,PIGEON FORGE,35.6981,-83.6509,3541886,8339054
202002,145362,872748,3,4.0,ESE,GATLINBURG,35.6979,-83.4541,3541874,8327246
202002,145362,872748,4,0.0,ESE,PITTMAN CENTER,35.77,-83.4,3546200,8324000
202002,145362,872748,5,0.0,ESE,SEVIERVILLE,35.87,-83.57,3552200,8334200
202002,145362,872751,1,0.0,N,ROCKFORD,35.83,-83.93,3549800,8355800
202002,145362,872751,2,0.0,N,WILDWOOD,35.8,-83.87,3548000,8352200
202002,145362,872751,3,0.0,N,TOWNSEND,35.67,-83.77,3540200,8346200
202002,145362,872751,4,0.0,N,LANIER,35.62,-84.1,3537200,846000
202002,145362,872751,5,0.0,N,ARLINE,35.8,-84.08,3548000,844800
202002,145362,872754,1,1.0,NW,HUNTSVILLE,36.4302,-84.4927,3625812,8429562
202002,145362,872754,2,1.0,SE,HUNTSVILLE,36.4098,-84.4673,3624588,8428038
202002,145362,872754,3,2.0,SSW,HUNTSVILLE,36.3933,-84.4938,3623598,8429628
202002,145362,872754,4,3.0,WSW,HUNTSVILLE,36.4034,-84.5299,3624204,8431794
202002,145362,872776,1,1.0,NW,POWELL,36.0402,-84.0427,362412,842562
202002,145362,872776,2,8.0,SW,KNOXVILLE,35.8881,-84.0311,3553286,841866
202002,145362,872776,3,2.0,SE,KNOXVILLE,35.9495,-83.9047,3556970,8354282
202002,145362,872776,4,0.0,SE,HALLS XRDS,36.08,-83.93,364800,8355800
202002,145362,872779,1,1.0,ESE,BLOUNTVILLE,36.5245,-82.3134,3631470,8218804
202002,145362,872779,2,2.0,ESE,BLOUNTVILLE,36.5189,-82.2967,3631134,8217802
202002,145362,872779,3,2.5,S,BLOUNTVILLE,36.4938,-82.33,3629628,8219800
202002,145362,872779,4,1.5,S,BLOUNTVILLE,36.5083,-82.33,3630498,8219800
202002,145362,872791,1,1.0,W,BLEVINS,36.47,-82.948,3628200,8256880
202002,145362,872791,2,1.0,SW,BLEVINS,36.4598,-82.9427,3627588,8256562
202002,145362,872791,3,0.5,S,BLEVINS,36.4628,-82.93,3627768,8255800
202002,145362,872791,4,0.5,W,BLEVINS,36.47,-82.939,3628200,8256340
202002,146278,878871,1,0.92,ESE,SHELBYVILLE,35.4772,-86.454,3528632,8627240
202002,146278,878872,1,0.9,SE,BOMAR ARPT,35.5594,-86.4406,3533564,8626436
202002,146278,878873,1,1.27,NE,BATES HILL,35.7451,-85.9171,3544706,8555026
202002,146278,878873,2,2.07,W,GATH,35.7844,-85.8166,3547064,8548996
202002,145362,872848,1,2.0,N,UNICOI,36.229,-82.35,3613740,8221000
202002,145362,872848,2,6.0,ESE,UNICOI,36.1668,-82.2506,3610008,8215036
202002,145362,872848,3,2.5,S,ERWIN,36.1138,-82.42,366828,8225200
202002,145362,872848,4,4.0,SW,ERWIN,36.1091,-82.4707,366546,8228242
202002,145362,872797,1,2.0,ENE,POWELL,36.0411,-83.9969,362466,8359814
202002,145362,872797,2,0.25,S,POWELL,36.0264,-84.03,361584,841800
202002,145362,872797,3,0.5,NW,POWELL,36.0351,-84.0363,362106,842178
202002,145362,872797,4,2.0,NE,POWELL,36.0505,-84.0047,363030,84282
202002,145362,872817,1,1.0,SE,HIXON,35.1398,-85.2175,358388,8513050
202002,145362,872817,2,1.0,W,HIXON,35.15,-85.2477,359000,8514862
202002,145362,872817,3,3.0,NW,HIXON,35.1807,-85.2676,3510842,8516056
202002,145362,872817,4,4.0,N,HIXON,35.2079,-85.23,3512474,8513800
202002,145362,872817,5,4.5,NE,HIXON,35.1961,-85.1737,3511766,8510422
202002,145362,872818,1,1.0,NW,WARTBURG,36.1102,-84.6127,366612,8436762
202002,145362,872818,2,1.0,NE,WARTBURG,36.1102,-84.5873,366612,8435238
202002,145362,872818,3,0.75,ESE,WARTBURG,36.0959,-84.5876,365754,8435256
202002,145362,872818,4,0.75,WSW,WARTBURG,36.0959,-84.6124,365754,8436744
202002,145362,872820,1,1.25,SW,ADKINS MILL,36.1672,-84.8659,3610032,8451954
202002,145362,872820,2,1.78,SW,ADKINS MILL,36.16,-84.87,369600,8452200
202002,145362,872820,3,2.5,SW,ADKINS MILL,36.1544,-84.8817,369264,8452902
202002,145362,872820,4,2.0,WSW,ADKINS MILL,36.1689,-84.8831,3610134,8452986
202002,145362,872824,1,2.0,SE,KNOXVILLE,35.9495,-83.9047,3556970,8354282
